@relation 'OPENJPA_training_iter_1-weka.filters.unsupervised.attribute.Remove-R1,2,3-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute LOC numeric
@attribute CyclomaticComplexity numeric
@attribute Churn numeric
@attribute LocAdded numeric
@attribute fan-in numeric
@attribute fan-out numeric
@attribute NewcomerRisk numeric
@attribute Auth numeric
@attribute WeekendCommit numeric
@attribute nSmell numeric
@attribute isBuggy {No,Yes}

@data
3,1,255,255,0,0,1,1,0,1,No
4,1,257,256,0,1,1,2,1,0,No
5,1,257,256,0,1,1,2,1,0,No
12,1,260,257,0,9,1,2,1,0,No
6,1,259,257,0,2,1,2,1,0,No
6,1,259,257,0,2,1,2,1,0,No
18,3,255,255,0,8,1,1,0,0,No
6,1,255,255,0,4,1,1,0,0,No
4,1,255,255,0,3,1,1,0,0,No
22,4,255,255,0,16,1,1,0,1,No
68,11,255,255,0,26,1,1,0,3,No
4,1,255,255,0,2,1,1,0,0,No
4,1,255,255,0,2,1,1,0,0,No
6,2,255,255,0,2,1,1,0,0,No
6,2,255,255,0,2,1,1,0,0,No
25,5,258,258,0,18,1,1,0,0,No
22,9,258,258,0,5,1,1,0,1,No
8,3,258,258,0,3,1,1,0,0,No
7,3,258,258,0,3,1,1,0,1,No
11,4,258,258,0,4,1,1,0,0,No
18,6,258,258,0,3,1,1,0,3,No
7,2,258,258,0,2,1,1,0,0,No
13,3,263,260,0,4,1,2,1,0,No
16,5,258,258,0,3,1,1,0,1,No
29,7,258,258,0,4,1,1,0,1,No
6,4,258,258,0,5,1,1,0,0,No
11,4,83,83,0,4,1,1,0,0,No
3,1,83,83,0,0,1,1,0,0,No
4,1,83,83,0,3,1,1,0,0,No
6,1,83,83,0,4,1,1,0,0,No
10,2,95,95,0,5,1,1,0,0,No
23,3,95,95,0,1,1,1,0,0,No
16,4,95,95,0,6,1,1,0,0,No
22,3,144,144,0,17,1,1,0,0,No
8,2,144,144,0,9,1,1,0,0,No
6,2,144,144,0,2,1,1,0,0,No
10,5,144,144,0,7,1,1,0,0,No
29,9,151,148,0,9,1,2,0,1,No
22,2,234,234,0,14,1,1,0,0,No
6,2,234,234,0,5,1,1,0,0,No
40,8,234,234,0,20,1,1,0,0,No
24,8,234,234,0,12,1,1,0,0,No
38,3,242,237,0,25,1,2,1,0,No
14,2,238,236,0,9,1,2,1,0,No
7,2,234,234,3,3,1,1,0,0,No
10,3,234,234,1,4,1,1,0,1,No
11,2,236,235,0,5,1,2,1,1,No
3,1,234,234,0,0,1,1,0,1,No
4,1,234,234,0,1,1,1,0,0,No
10,3,234,234,1,4,1,1,0,1,No
11,2,236,235,0,5,1,2,1,1,No
3,1,234,234,0,0,1,1,0,1,No
4,1,234,234,0,1,1,1,0,0,No
25,3,430,430,0,17,1,1,0,0,No
6,2,430,430,0,5,1,1,0,0,No
3,1,430,430,0,1,1,1,0,0,No
3,1,430,430,0,1,1,1,0,0,No
59,16,430,430,0,29,1,1,0,0,No
36,11,430,430,0,17,1,1,0,0,No
70,15,437,432,0,39,1,2,1,0,No
33,10,433,431,0,17,1,2,1,0,No
70,15,437,432,0,38,1,2,1,0,No
33,10,433,431,0,17,1,2,1,0,No
13,1,437,433,0,5,1,2,1,0,No
7,2,430,430,5,3,1,1,0,0,No
12,5,430,430,1,4,1,1,0,1,No
27,6,438,434,0,11,1,2,1,1,No
3,1,430,430,0,0,1,1,0,1,No
6,2,430,430,0,1,1,1,0,0,No
3,1,430,430,0,0,1,1,0,1,No
12,5,430,430,1,4,1,1,0,1,No
27,6,438,434,0,11,1,2,1,1,No
3,1,430,430,0,0,1,1,0,1,No
6,2,430,430,0,1,1,1,0,0,No
3,1,430,430,0,0,1,1,0,1,No
4,2,175,175,0,2,1,1,0,0,No
4,2,175,175,0,2,1,1,0,0,No
3,1,175,175,0,1,1,1,0,0,No
3,1,175,175,0,0,1,1,0,0,No
3,1,175,175,0,0,1,1,0,0,No
3,1,175,175,0,1,1,1,0,0,No
3,1,175,175,0,1,1,1,0,0,No
7,3,175,175,0,6,1,1,0,0,No
6,1,175,175,0,5,1,1,0,0,No
4,1,175,175,0,0,1,1,0,0,No
31,6,183,179,0,12,1,2,1,1,No
5,1,179,177,0,1,1,2,1,0,No
5,1,179,177,0,1,1,2,1,0,No
3,1,175,175,0,1,1,1,0,0,No
3,1,175,175,0,1,1,1,0,0,No
3,1,175,175,0,0,1,1,0,0,No
12,3,104,104,0,6,1,1,0,0,No
21,4,104,104,0,8,1,1,0,0,No
7,1,104,104,0,4,1,1,0,0,No
5,2,104,104,0,3,1,1,0,0,No
5,1,104,104,0,3,1,1,0,0,No
9,3,93,93,0,5,1,1,0,0,No
5,3,93,93,0,3,1,1,0,0,No
7,1,93,93,0,5,1,1,0,0,No
5,1,93,93,0,2,1,1,0,0,No
5,3,93,93,0,3,1,1,0,0,No
4,1,93,93,0,2,1,1,0,0,No
10,3,110,110,0,6,1,1,0,0,No
5,3,110,110,0,3,1,1,0,0,No
7,1,110,110,0,5,1,1,0,0,No
16,3,110,110,0,6,1,1,0,2,No
6,3,110,110,0,3,1,1,0,0,No
4,1,110,110,0,2,1,1,0,0,No
8,3,80,80,0,6,1,1,0,0,No
4,3,80,80,0,3,1,1,0,0,No
6,1,80,80,0,4,1,1,0,0,No
5,2,80,80,0,3,1,1,0,0,No
4,1,80,80,0,2,1,1,0,0,No
27,1,260,260,0,22,1,1,0,0,No
5,2,260,260,0,3,1,1,0,0,No
5,2,260,260,0,3,1,1,0,0,No
8,3,260,260,0,4,1,1,0,0,No
8,3,260,260,0,4,1,1,0,0,No
4,1,260,260,0,1,1,1,0,0,No
4,1,260,260,0,1,1,1,0,0,No
37,3,260,260,0,14,1,1,0,2,No
6,3,260,260,0,2,1,1,0,0,No
7,2,260,260,0,4,1,1,0,0,Yes
7,2,262,261,0,5,1,2,1,0,No
18,2,265,262,0,11,1,2,1,0,No
4,1,260,260,0,1,1,1,0,0,No
5,1,260,260,0,5,1,1,0,1,No
5,1,260,260,0,5,1,1,0,1,No
3,1,260,260,0,1,1,1,0,0,No
5,1,262,261,0,2,1,2,1,0,No
4,1,260,260,0,0,1,1,0,0,No
2,1,86,86,0,0,1,1,0,0,No
4,1,86,86,0,1,1,1,0,0,No
4,1,86,86,0,1,1,1,0,0,No
4,1,86,86,0,1,1,1,0,0,No
6,1,86,86,0,6,1,1,0,0,No
5,1,55,55,0,1,1,1,0,0,No
2,1,51,51,0,0,1,1,0,0,No
2,1,52,52,0,0,1,1,0,0,No
5,2,60,60,0,2,1,1,0,0,No
10,4,46,46,0,10,1,1,0,0,No
10,1,81,81,0,5,1,1,0,0,No
3,1,81,81,0,0,1,1,0,0,No
10,3,81,81,0,2,1,1,0,0,No
13,2,81,81,0,3,1,1,0,0,No
39,8,400,400,0,33,1,1,0,0,No
8,2,400,400,0,6,1,1,0,0,No
8,3,400,400,0,4,1,1,0,0,No
8,3,400,400,0,4,1,1,0,0,No
4,1,400,400,0,1,1,1,0,0,No
32,10,400,400,0,19,1,1,0,0,No
6,3,400,400,0,2,1,1,0,0,No
5,1,402,401,0,3,1,2,1,0,No
45,14,402,401,0,23,1,2,1,0,No
5,1,400,400,0,5,1,1,0,1,No
5,1,400,400,0,5,1,1,0,1,No
3,1,400,400,0,1,1,1,0,0,No
5,1,402,401,0,2,1,2,1,0,No
15,4,400,400,0,2,1,1,0,0,No
16,3,400,400,0,6,1,1,0,0,No
8,2,400,400,0,2,1,1,0,0,No
3,1,400,400,0,0,1,1,0,0,No
4,1,400,400,0,2,1,1,0,0,No
62,21,400,400,0,19,1,1,0,0,No
3,1,400,400,0,0,1,1,0,0,No
3,1,400,400,0,1,1,1,0,0,No
5,1,402,401,0,2,1,2,1,0,No
11,4,85,85,0,2,1,1,0,2,No
10,4,85,85,0,1,1,1,0,0,No
11,4,85,85,0,2,1,1,0,1,No
10,4,85,85,0,1,1,1,0,0,No
3,1,94,94,0,1,1,1,0,0,No
3,1,94,94,0,1,1,1,0,0,No
3,1,94,94,0,1,1,1,0,0,No
4,1,98,96,0,1,1,2,1,0,No
5,1,98,96,0,1,1,2,1,0,No
3,1,94,94,0,1,1,1,0,0,No
3,1,94,94,0,1,1,1,0,0,No
3,1,94,94,0,0,1,1,0,0,No
6,3,94,94,0,3,1,1,0,0,No
3,1,93,93,0,1,1,1,0,0,No
3,1,93,93,0,2,1,1,0,0,No
3,1,93,93,0,1,1,1,0,0,No
4,1,97,95,0,1,1,2,1,0,No
5,1,97,95,0,1,1,2,1,0,No
3,1,93,93,0,1,1,1,0,0,No
3,1,93,93,0,1,1,1,0,0,No
3,1,93,93,0,0,1,1,0,0,No
6,3,93,93,0,3,1,1,0,0,No
86,17,731,731,0,42,1,1,0,0,No
7,3,731,731,0,3,1,1,0,0,No
9,3,731,731,0,5,1,1,0,0,No
15,4,731,731,0,9,1,1,0,0,No
17,4,732,731,0,10,1,1,0,0,No
29,6,731,731,0,16,1,1,0,0,No
15,3,731,731,0,10,1,1,0,0,No
49,15,731,731,0,17,1,1,0,2,No
29,14,731,731,0,12,1,1,0,0,No
19,3,742,736,0,6,1,2,1,0,No
4,1,733,732,0,1,1,2,1,0,No
12,1,737,734,0,7,1,2,1,0,No
11,1,735,733,0,5,1,2,1,0,No
13,4,739,736,0,9,1,2,1,1,No
12,5,733,732,0,7,1,2,1,0,No
14,2,734,732,0,5,1,2,1,0,No
25,3,735,733,0,11,1,2,1,1,No
7,1,735,733,0,6,1,2,1,0,No
50,15,737,734,0,19,1,2,1,0,Yes
52,6,747,738,0,28,1,2,1,0,Yes
13,2,741,736,0,11,1,2,1,0,No
3,1,731,731,0,1,1,1,0,0,No
17,3,731,731,0,7,1,1,0,1,No
17,3,731,731,0,7,1,1,0,1,No
17,3,731,731,0,8,1,1,0,0,No
15,4,739,736,0,9,1,2,0,0,No
18,5,740,736,0,8,1,2,0,0,No
3,1,731,731,0,1,1,1,0,0,No
3,1,733,732,0,0,1,2,1,0,No
33,10,731,731,0,12,1,1,0,0,No
3,1,170,170,0,0,1,1,0,0,No
3,1,170,170,0,1,1,1,0,0,No
4,1,170,170,0,5,1,1,0,0,No
3,1,170,170,0,1,1,1,0,0,No
3,1,170,170,0,1,1,1,0,0,No
4,1,172,171,0,0,1,2,1,0,No
5,1,172,171,0,0,1,2,1,0,No
6,2,170,170,0,6,1,1,0,0,No
3,1,170,170,0,0,1,1,0,0,No
6,1,178,174,0,1,1,2,1,0,No
5,1,174,172,0,1,1,2,1,0,No
20,2,178,173,0,11,1,2,1,0,No
4,1,172,171,0,1,1,2,1,0,No
3,1,170,170,0,0,1,1,0,0,No
3,1,170,170,0,1,1,1,0,0,No
3,1,170,170,0,0,1,1,0,0,No
4,2,170,170,0,2,1,1,0,0,No
3,2,170,170,0,1,1,1,0,0,No
7,3,170,170,0,5,1,1,0,0,No
3,1,170,170,0,2,1,1,0,0,No
3,1,170,170,0,0,1,1,0,0,No
3,1,170,170,0,1,1,1,0,0,No
3,1,170,170,0,1,1,1,0,0,No
4,1,170,170,0,5,1,1,0,0,No
3,1,170,170,0,2,1,1,0,0,No
4,1,172,171,0,0,1,2,1,0,No
5,1,172,171,0,0,1,2,1,0,No
6,2,170,170,0,6,1,1,0,0,No
3,1,170,170,0,0,1,1,0,0,No
6,1,178,174,0,1,1,2,1,0,No
5,1,174,172,0,1,1,2,1,0,No
20,2,178,173,0,11,1,2,1,0,No
4,1,172,171,0,1,1,2,1,0,No
3,1,170,170,0,0,1,1,0,0,No
3,1,170,170,0,1,1,1,0,0,No
3,1,170,170,0,0,1,1,0,0,No
4,2,170,170,0,2,1,1,0,0,No
3,2,170,170,0,1,1,1,0,0,No
7,3,170,170,0,5,1,1,0,0,No
3,1,170,170,0,2,1,1,0,0,No
3,1,207,207,0,1,1,1,0,0,No
3,1,207,207,0,1,1,1,0,0,No
3,1,207,207,0,1,1,1,0,0,No
16,4,207,207,0,11,1,1,0,0,No
11,2,207,207,0,11,1,1,0,0,No
26,5,207,207,0,9,1,1,0,0,No
50,7,207,207,0,17,1,1,0,0,No
9,3,207,207,0,1,1,1,0,0,No
3,1,309,309,0,2,1,1,0,0,No
3,1,309,309,0,2,1,1,0,0,No
6,1,313,311,0,3,1,2,1,0,No
8,2,313,311,0,4,1,2,1,0,No
5,1,314,312,0,5,1,2,0,0,No
3,1,309,309,0,1,1,1,0,0,No
47,6,309,309,0,31,1,1,0,0,No
14,5,309,309,0,15,1,1,0,1,No
5,4,309,309,0,4,1,1,0,0,No
13,7,309,309,0,10,1,1,0,1,No
37,12,309,309,0,20,1,1,0,2,No
19,4,309,309,0,12,1,1,0,0,No
46,11,309,309,0,18,1,1,0,1,No
4,1,309,309,0,4,1,1,0,0,No
12,3,318,314,0,8,1,2,0,0,No
5,2,309,309,2,3,1,1,0,0,No
5,2,276,276,0,2,1,1,0,0,No
3,1,276,276,0,1,1,1,0,0,No
6,1,280,278,0,3,1,2,1,0,No
8,2,280,278,0,4,1,2,1,0,No
3,1,276,276,0,1,1,1,0,0,No
5,1,281,279,0,5,1,2,0,0,No
49,7,285,276,0,32,1,1,0,0,No
5,2,276,276,0,4,1,1,0,0,No
24,5,276,276,0,18,1,1,0,1,No
61,12,276,276,0,30,1,1,0,2,No
6,1,276,276,0,5,1,1,0,0,No
4,1,276,276,0,2,1,1,0,0,No
3,1,276,276,0,1,1,1,0,0,No
16,4,283,280,0,8,1,2,0,0,No
8,3,321,321,0,6,1,1,0,0,No
15,4,321,321,0,10,1,1,0,0,No
4,1,321,321,0,1,1,1,0,0,No
41,7,321,321,0,17,1,1,0,1,No
28,10,321,321,0,14,1,1,0,1,No
21,8,321,321,0,13,1,1,0,0,No
7,2,321,321,0,1,1,1,0,0,No
4,2,321,321,0,1,1,1,0,0,No
20,5,321,321,0,5,1,1,0,1,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
8,2,321,321,0,1,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
2,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
2,1,321,321,0,0,1,1,0,0,No
4,1,321,321,0,0,1,1,0,0,No
20,5,321,321,0,5,1,1,0,1,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
8,2,321,321,0,1,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
2,1,321,321,0,0,1,1,0,0,No
3,1,321,321,0,0,1,1,0,0,No
2,1,321,321,0,0,1,1,0,0,No
4,1,321,321,0,0,1,1,0,0,No
5,2,527,527,0,4,1,1,0,0,No
3,1,527,527,0,1,1,1,0,0,No
4,2,527,527,6,1,1,1,0,0,No
14,8,527,527,0,8,1,1,0,0,No
20,3,537,531,0,8,1,2,1,0,No
4,1,531,529,0,1,1,2,1,0,No
10,1,533,530,0,3,1,2,1,0,No
41,11,531,529,0,18,1,2,1,1,No
22,4,532,529,0,10,1,2,1,0,No
48,8,532,529,0,19,1,2,1,1,Yes
17,7,527,527,0,8,1,1,0,0,No
55,12,532,529,0,23,1,2,1,0,No
26,10,527,527,0,5,1,1,0,2,No
82,12,539,532,0,37,1,2,1,0,No
5,2,529,528,0,1,1,2,1,0,No
14,1,531,529,0,9,1,2,1,0,No
5,1,531,529,0,1,1,2,1,0,No
39,7,257,257,0,30,1,1,0,0,No
10,3,257,257,0,8,1,1,0,0,No
10,3,257,257,0,8,1,1,0,0,No
4,1,257,257,0,1,1,1,0,0,No
11,4,257,257,0,3,1,1,0,0,No
6,3,257,257,0,2,1,1,0,0,No
5,1,259,258,0,3,1,2,1,0,No
7,2,259,258,0,5,1,2,1,0,No
5,1,257,257,0,5,1,1,0,1,No
5,1,257,257,0,5,1,1,0,1,No
3,1,257,257,0,1,1,1,0,0,No
5,1,259,258,0,2,1,2,1,0,No
13,3,257,257,0,5,1,1,0,0,No
8,2,257,257,0,2,1,1,0,0,No
3,1,257,257,0,0,1,1,0,0,No
4,1,257,257,0,2,1,1,0,0,No
5,2,257,257,0,3,1,1,0,0,No
3,1,257,257,0,1,1,1,0,0,No
3,1,257,257,0,0,1,1,0,0,No
5,1,259,258,0,2,1,2,1,0,No
14,4,161,161,0,8,1,1,0,0,No
35,8,161,161,0,6,1,1,0,1,No
29,7,161,161,0,6,1,1,0,1,No
29,7,168,165,0,6,1,2,0,1,No
6,2,62,62,0,6,1,1,0,0,No
6,1,62,62,0,5,1,1,0,0,No
5,1,62,62,0,4,1,1,0,0,No
5,1,69,65,0,4,1,2,0,0,No
4,1,48,48,0,4,1,1,0,0,No
6,1,48,48,0,4,1,1,0,0,No
4,1,48,48,0,4,1,1,0,0,No
3,1,43,43,0,1,1,1,0,0,No
8,1,119,119,0,3,1,1,0,0,No
3,1,119,119,0,0,1,1,0,0,No
3,1,119,119,0,0,1,1,0,0,No
12,3,119,119,0,3,1,1,0,0,No
27,3,123,121,0,11,1,2,1,1,No
6,3,119,119,0,5,1,1,0,0,No
19,7,129,129,0,11,1,1,0,0,No
4,2,129,129,0,2,1,1,0,0,No
21,5,131,130,0,9,1,1,0,1,No
14,4,129,129,0,6,1,1,0,0,No
10,3,129,129,0,9,1,1,0,0,No
49,7,151,151,0,24,1,1,0,2,No
5,1,151,151,0,3,1,1,0,0,No
6,1,151,151,0,6,1,1,0,0,No
8,2,151,151,0,5,1,1,0,0,No
6,1,151,151,0,5,1,1,0,0,No
3,3,151,151,0,1,1,1,0,0,No
5,2,151,151,0,3,1,1,0,0,No
5,1,151,151,0,4,1,1,0,0,No
57,25,707,707,0,20,1,1,0,7,No
6,2,707,707,0,1,1,1,0,0,No
5,2,707,707,0,1,1,1,0,0,No
6,2,707,707,0,1,1,1,0,0,No
12,4,707,707,1,2,1,1,0,0,No
4,1,707,707,0,0,1,1,0,0,No
64,19,707,707,0,5,1,1,0,5,No
4,2,707,707,0,1,1,1,0,0,No
5,3,707,707,1,2,1,1,0,0,No
5,3,707,707,1,2,1,1,0,0,No
5,3,707,707,0,1,1,1,0,1,No
5,3,707,707,0,1,1,1,0,1,No
3,1,707,707,0,0,1,1,0,0,No
6,2,707,707,0,0,1,1,0,0,No
5,2,707,707,0,2,1,1,0,0,No
12,3,707,707,0,0,1,1,0,0,No
81,16,707,707,0,1,1,1,0,0,No
10,1,707,707,0,8,1,1,0,0,No
15,9,707,707,0,5,1,1,0,0,No
30,16,707,707,0,25,1,1,0,0,No
3,1,287,287,0,0,1,1,0,1,No
3,1,287,287,0,0,1,1,0,1,No
3,1,287,287,0,0,1,1,0,1,No
3,1,287,287,0,0,1,1,0,1,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
3,1,287,287,0,1,1,1,0,0,No
5,3,287,287,0,0,1,1,0,0,No
4,2,287,287,0,1,1,1,0,0,No
11,5,287,287,0,1,1,1,0,0,No
4,1,287,287,0,1,1,1,0,0,No
6,2,287,287,0,3,1,1,0,0,No
11,5,287,287,0,1,1,1,0,0,No
4,1,287,287,0,1,1,1,0,0,No
6,2,287,287,0,3,1,1,0,0,No
5,2,287,287,4,0,1,1,0,0,No
3,1,185,185,0,0,1,1,0,0,No
6,2,185,185,0,1,1,1,0,0,No
5,2,185,185,0,1,1,1,0,0,No
5,2,185,185,0,1,1,1,0,0,No
6,2,185,185,0,1,1,1,0,0,No
12,4,185,185,0,2,1,1,0,0,No
66,8,281,281,0,29,1,1,0,0,No
48,5,284,281,0,17,1,1,0,1,No
43,8,281,281,0,17,1,1,0,0,No
9,5,281,281,0,1,1,1,0,0,No
5,2,281,281,0,2,1,1,0,1,No
4,1,281,281,0,1,1,1,0,0,No
4,1,281,281,0,1,1,1,0,0,No
5,1,143,143,0,2,1,1,0,0,No
2,1,143,143,0,0,1,1,0,0,No
2,1,143,143,0,0,1,1,0,0,No
3,1,143,143,0,0,1,1,0,0,No
3,1,143,143,0,0,1,1,0,0,No
3,1,143,143,0,1,1,1,0,0,No
3,1,143,143,0,1,1,1,0,0,No
23,5,143,143,0,6,1,1,0,1,No
3,1,143,143,0,0,1,1,0,0,No
3,1,143,143,0,0,1,1,0,0,No
9,3,143,143,0,2,1,1,0,0,No
10,4,143,143,0,4,1,1,0,1,No
9,3,143,143,0,2,1,1,0,0,No
10,4,143,143,0,4,1,1,0,1,No
3,1,100,100,0,1,1,1,0,0,No
5,1,100,100,0,3,1,1,0,0,No
2,1,100,100,0,0,1,1,0,0,No
2,1,100,100,0,0,1,1,0,0,No
13,2,100,100,0,3,1,1,0,0,No
10,1,100,100,0,3,1,1,0,0,No
27,9,688,686,0,5,1,1,0,1,No
16,7,683,683,0,1,1,1,0,0,No
17,6,683,683,0,3,1,1,0,1,No
6,2,683,683,0,2,1,1,0,0,No
5,2,683,683,0,1,1,1,0,0,No
6,2,683,683,0,2,1,1,0,0,No
5,2,683,683,0,1,1,1,0,0,No
5,2,683,683,0,1,1,1,0,0,No
7,3,683,683,0,0,1,1,0,0,No
7,3,683,683,0,0,1,1,0,0,No
6,2,683,683,0,2,1,1,0,0,No
3,2,683,683,0,1,1,1,0,0,No
3,2,683,683,0,1,1,1,0,0,No
3,2,683,683,0,1,1,1,0,0,No
3,2,683,683,0,1,1,1,0,0,No
6,3,683,683,5,3,1,1,0,1,No
6,3,683,683,1,2,1,1,0,1,No
6,3,683,683,1,2,1,1,0,1,No
3,2,683,683,0,1,1,1,0,0,No
3,2,683,683,0,1,1,1,0,0,No
3,2,683,683,0,1,1,1,0,0,No
3,2,683,683,0,1,1,1,0,0,No
6,3,683,683,2,3,1,1,0,1,No
6,3,683,683,4,3,1,1,0,1,No
7,3,683,683,2,3,1,1,0,1,No
9,4,683,683,0,3,1,1,0,2,No
9,4,683,683,0,3,1,1,0,2,No
9,4,683,683,0,3,1,1,0,2,No
22,6,683,683,0,4,1,1,0,0,No
15,4,683,683,0,4,1,1,0,0,No
9,2,683,683,0,1,1,1,0,0,No
46,13,683,683,0,3,1,1,0,2,No
8,3,683,683,0,3,1,1,0,2,No
8,3,683,683,0,3,1,1,0,2,No
24,10,683,683,0,10,1,1,0,0,No
4,2,683,683,0,3,1,1,0,1,No
8,4,683,683,0,1,1,1,0,2,No
6,3,683,683,0,2,1,1,0,1,No
8,4,683,683,0,1,1,1,0,1,No
12,5,82,82,0,4,1,1,0,0,No
3,1,190,190,0,0,1,1,0,0,No
3,1,190,190,0,0,1,1,0,0,No
11,3,190,190,0,2,1,1,0,0,No
11,3,190,190,0,2,1,1,0,0,No
72,11,190,190,0,17,1,1,0,1,No
5,1,190,190,0,1,1,1,0,0,No
2,1,190,190,0,0,1,1,0,0,No
2,1,190,190,0,0,1,1,0,0,No
5,1,184,184,0,2,1,1,0,0,No
6,3,184,184,5,2,1,1,0,1,No
9,4,184,184,0,3,1,1,0,3,No
14,7,184,184,0,5,1,1,0,0,No
9,4,184,184,0,1,1,1,0,0,No
5,3,184,184,0,1,1,1,0,0,No
5,2,184,184,0,2,1,1,0,1,No
5,2,184,184,0,2,1,1,0,1,No
9,4,184,184,0,2,1,1,0,2,No
6,3,184,184,0,2,1,1,0,1,No
7,3,184,184,0,2,1,1,0,0,No
5,3,73,73,0,2,1,1,0,0,No
15,5,76,75,0,5,1,1,0,0,No
4,3,73,73,0,2,1,1,0,0,No
13,5,82,82,0,6,1,1,0,1,No
6,2,82,82,0,3,1,1,0,0,No
3,1,82,82,0,1,1,1,0,0,No
3,1,39,39,0,0,1,1,0,0,No
3,1,39,39,0,0,1,1,0,0,No
9,3,259,259,0,4,1,1,0,2,No
7,4,259,259,0,2,1,1,0,1,No
6,3,259,259,1,3,1,1,0,1,No
5,3,259,259,0,2,1,1,0,0,No
14,3,259,259,0,5,1,1,0,0,No
16,5,259,259,0,7,1,1,0,0,No
12,3,259,259,0,6,1,1,0,1,No
6,3,259,259,1,3,1,1,0,1,No
5,3,259,259,0,2,1,1,0,0,No
14,3,259,259,0,5,1,1,0,0,No
16,5,259,259,0,7,1,1,0,0,No
10,2,259,259,0,8,1,1,0,0,No
11,5,259,259,0,2,1,1,0,1,No
48,12,943,943,0,14,1,1,0,4,No
5,2,943,943,0,0,1,1,0,0,No
5,1,943,943,0,3,1,1,0,0,No
59,19,943,943,0,9,1,1,0,3,No
28,4,943,943,0,8,1,1,0,3,No
24,3,943,943,0,7,1,1,0,3,No
24,3,943,943,0,7,1,1,0,3,No
24,3,943,943,0,7,1,1,0,3,Yes
78,26,943,943,0,31,1,1,0,2,No
36,14,943,943,0,1,1,1,0,3,No
54,15,943,943,0,24,1,1,0,2,No
72,22,943,943,0,29,1,1,0,2,No
112,27,945,944,0,39,1,1,0,3,Yes
37,13,943,943,0,18,1,1,0,1,No
15,6,946,945,0,7,1,1,0,2,No
5,2,943,943,0,1,1,1,0,0,No
3,2,943,943,0,1,1,1,0,0,No
15,4,943,943,0,6,1,1,0,1,No
6,3,401,401,3,3,1,1,0,1,No
7,3,401,401,0,2,1,1,0,1,No
3,1,401,401,0,1,1,1,0,0,No
11,3,401,401,0,4,1,1,0,1,No
17,4,401,401,0,6,1,1,0,0,No
24,6,401,401,0,10,1,1,0,4,No
3,1,401,401,0,1,1,1,0,0,No
3,1,401,401,0,1,1,1,0,0,No
3,1,401,401,0,2,1,1,0,0,No
22,6,401,401,0,5,1,1,0,2,No
3,1,401,401,0,1,1,1,0,0,No
3,1,401,401,0,1,1,1,0,0,No
3,1,401,401,0,2,1,1,0,0,No
22,6,401,401,0,5,1,1,0,2,No
22,7,401,401,0,9,1,1,0,3,No
38,13,401,401,0,13,1,1,0,5,No
5,1,401,401,0,2,1,1,0,1,No
3,1,401,401,1,0,1,1,0,0,No
18,5,402,401,0,8,1,1,0,4,No
3,1,401,401,0,0,1,1,0,0,No
3,1,401,401,0,0,1,1,0,0,No
3,1,401,401,0,0,1,1,0,0,No
3,1,401,401,0,0,1,1,0,0,No
3,1,401,401,0,0,1,1,0,0,No
3,1,401,401,0,0,1,1,0,0,No
3,1,401,401,0,0,1,1,0,0,No
3,1,401,401,0,0,1,1,0,0,No
5,2,1523,1523,1,1,1,1,0,0,No
8,3,1523,1523,0,0,1,1,0,0,No
20,9,1523,1523,0,8,1,1,0,0,No
4,1,1523,1523,0,3,1,1,0,0,Yes
4,1,1523,1523,0,3,1,1,0,0,No
5,1,1523,1523,0,5,1,1,0,0,No
7,1,1523,1523,1,6,1,1,0,0,No
6,1,1523,1523,1,3,1,1,0,0,No
