"Index","MethodName","MethodSignature","LOC","CyclomaticComplexity","Churn","LocAdded","fan-in","fan-out","NewcomerRisk","Auth","WeekendCommit","nSmell","isBuggy"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[], com.google.protobuf.ExtensionRegistryLite)","7","1","7831","7829","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream)","4","1","7831","7829","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)","7","1","7831","7829","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom","(java.io.InputStream)","9","2","7831","7829","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom","(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)","11","2","7831","7829","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.CodedInputStream)","5","1","7831","7829","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)","7","1","7831","7829","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder","()","3","1","7831","7829","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType","()","3","1","7831","7829","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder","(org.apache.hedwig.protocol.PubSubProtocol.PublishRequest)","3","1","7831","7829","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder","()","3","1","7831","7829","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create","()","5","1","7831","7829","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult","()","3","1","7831","7829","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear","()","8","2","7831","7829","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone","()","3","1","7831","7829","0","2","1.0","2","0","1","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build","()","6","3","7831","7829","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed","()","8","2","7831","7829","0","4","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial","()","9","2","7831","7829","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(com.google.protobuf.Message)","8","2","7831","7829","0","1","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(org.apache.hedwig.protocol.PubSubProtocol.PublishRequest)","8","3","7831","7829","0","6","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)","33","7","7831","7829","0","12","1.0","2","0","1","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMsg","()","3","1","7831","7829","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMsg","(org.apache.hedwig.protocol.PubSubProtocol.Message)","8","2","7831","7829","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMsg","(org.apache.hedwig.protocol.PubSubProtocol.Message.Builder)","5","1","7831","7829","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeMsg","(org.apache.hedwig.protocol.PubSubProtocol.Message)","11","3","7831","7829","0","5","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearMsg","()","5","1","7831","7829","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable","()","4","1","7831","7829","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::valueOf","(int)","12","5","6147","6124","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetValueMap","()","4","1","6147","6124","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::findValueByNumber","(int)","4","1","6102","6099","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::valueOf","(com.google.protobuf.Descriptors.EnumValueDescriptor)","8","2","6154","6132","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscriberId","()","3","1","6305","6104","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasCreateOrAttach","()","3","1","6119","6104","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSynchronous","()","3","1","6121","6104","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields","()","3","1","6105","6101","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized","()","4","2","6263","6240","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo","(com.google.protobuf.CodedOutputStream)","14","4","6258","6237","0","13","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize","()","21","5","6258","6237","0","12","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.ByteString)","5","1","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.ByteString, com.google.protobuf.ExtensionRegistryLite)","7","1","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[])","4","1","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[], com.google.protobuf.ExtensionRegistryLite)","7","1","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream)","4","1","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)","7","1","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom","(java.io.InputStream)","9","2","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom","(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)","11","2","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.CodedInputStream)","5","1","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)","7","1","6258","6237","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder","()","3","1","6258","6237","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType","()","3","1","6258","6237","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder","(org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest)","3","1","6258","6237","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder","()","3","1","6258","6237","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create","()","5","1","6258","6237","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult","()","3","1","6258","6237","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear","()","8","2","6266","6240","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone","()","3","1","6114","6102","0","2","1.0","2","0","1","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build","()","6","3","6255","6254","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed","()","8","2","6255","6254","0","4","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial","()","9","2","6255","6254","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(com.google.protobuf.Message)","8","2","6255","6254","0","1","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest)","14","5","6255","6254","0","12","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)","42","9","6255","6254","0","14","1.0","2","0","1","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscriberId","()","3","1","6255","6254","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscriberId","(com.google.protobuf.ByteString)","8","2","6255","6254","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSubscriberId","()","5","1","6255","6254","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasCreateOrAttach","()","3","1","6255","6254","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCreateOrAttach","(org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.CreateOrAttach)","8","2","6255","6254","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearCreateOrAttach","()","5","1","6255","6254","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSynchronous","()","3","1","6255","6254","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSynchronous","(boolean)","5","1","6255","6254","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSynchronous","()","5","1","6255","6254","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable","()","4","1","6287","6107","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscriberId","()","3","1","6135","6104","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMsgId","()","3","1","6122","6104","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields","()","3","1","6111","6103","0","1","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized","()","6","4","6258","6235","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo","(com.google.protobuf.CodedOutputStream)","11","3","6251","6230","0","9","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize","()","17","4","6251","6230","0","8","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.ByteString)","5","1","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.ByteString, com.google.protobuf.ExtensionRegistryLite)","7","1","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[])","4","1","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[], com.google.protobuf.ExtensionRegistryLite)","7","1","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream)","4","1","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)","7","1","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom","(java.io.InputStream)","9","2","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom","(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)","11","2","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.CodedInputStream)","5","1","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)","7","1","6251","6230","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder","()","3","1","6251","6230","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType","()","3","1","6251","6230","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder","(org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest)","3","1","6251","6230","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder","()","3","1","6251","6230","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create","()","5","1","6251","6230","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult","()","3","1","6251","6230","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear","()","8","2","6259","6233","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone","()","3","1","6113","6102","0","2","1.0","2","0","1","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build","()","6","3","6249","6248","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed","()","8","2","6249","6248","0","4","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial","()","9","2","6249","6248","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(com.google.protobuf.Message)","8","2","6249","6248","0","1","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest)","11","4","6249","6248","0","9","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)","37","8","6249","6248","0","14","1.0","2","0","1","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscriberId","()","3","1","6249","6248","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscriberId","(com.google.protobuf.ByteString)","8","2","6249","6248","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSubscriberId","()","5","1","6249","6248","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMsgId","()","3","1","6249","6248","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMsgId","(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId)","8","2","6249","6248","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMsgId","(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder)","5","1","6249","6248","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeMsgId","(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId)","11","3","6249","6248","0","5","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearMsgId","()","5","1","6249","6248","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable","()","4","1","6270","6107","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscriberId","()","3","1","6135","6104","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields","()","2","1","6118","6100","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized","()","4","2","6123","6106","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo","(com.google.protobuf.CodedOutputStream)","8","2","6249","6222","0","6","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize","()","13","3","6235","6214","0","5","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.ByteString)","5","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.ByteString, com.google.protobuf.ExtensionRegistryLite)","7","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[])","4","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[], com.google.protobuf.ExtensionRegistryLite)","7","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream)","4","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)","7","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom","(java.io.InputStream)","9","2","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom","(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)","11","2","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.CodedInputStream)","5","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)","7","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder","()","3","1","6235","6214","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType","()","3","1","6235","6214","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder","(org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest)","3","1","6235","6214","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder","()","3","1","6235","6214","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create","()","5","1","6235","6214","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult","()","3","1","6235","6214","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear","()","8","2","6243","6217","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone","()","3","1","6211","6207","0","2","1.0","2","0","1","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build","()","6","3","6205","6204","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed","()","8","2","6205","6204","0","4","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial","()","9","2","6205","6204","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(com.google.protobuf.Message)","8","2","6205","6204","0","1","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest)","8","3","6205","6204","0","6","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom","(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)","28","6","6205","6204","0","8","1.0","2","0","1","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscriberId","()","3","1","6205","6204","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscriberId","(com.google.protobuf.ByteString)","8","2","6205","6204","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSubscriberId","()","5","1","6205","6204","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable","()","4","1","6270","6107","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscriberId","()","3","1","6135","6104","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields","()","2","1","6118","6100","0","0","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized","()","4","2","6123","6106","0","0","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo","(com.google.protobuf.CodedOutputStream)","8","2","6249","6222","0","6","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize","()","13","3","6235","6214","0","5","1.0","2","0","0","Yes"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.ByteString)","5","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(com.google.protobuf.ByteString, com.google.protobuf.ExtensionRegistryLite)","7","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[])","4","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(byte[], com.google.protobuf.ExtensionRegistryLite)","7","1","6235","6214","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom","(java.io.InputStream)","4","1","6235","6214","0","3","1.0","2","0","0","No"
