"Index","MethodName","MethodSignature","LOC","CyclomaticComplexity","Churn","LocAdded","fan-in","fan-out","NewcomerRisk","Auth","WeekendCommit","nSmell","isBuggy"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addRanges","(org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder)","7","2","6244","6243","0","3","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addAllRanges","(java.lang.Iterable<? extends org.apache.hedwig.protocol.PubSubProtocol.LedgerRange>)","8","2","6244","6243","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearRanges","()","4","1","6244","6243","0","1","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::msgIdToReadableString","(MessageSeqId)","14","1","153","153","0","7","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::inMapForm","(MessageSeqId)","9","1","153","153","0","3","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::areEqual","(MessageSeqId, MessageSeqId)","25","5","153","153","0","7","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::mergeLocalSeqId","(Message.Builder, long)","6","1","153","153","0","5","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::mergeLocalSeqId","(Message, long)","3","1","153","153","0","2","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::compare","(List<Long>, List<Long>)","20","5","155","154","0","2","1.0","2","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::takeRegionMaximum","(MessageSeqId.Builder, MessageSeqId, MessageSeqId)","25","3","153","153","0","8","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java::getBasicBuilder","(StatusCode)","3","1","43","43","0","3","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java::getSuccessResponse","(long)","3","1","43","43","0","3","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java::getResponseForException","(PubSubException, long)","3","1","43","43","0","6","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java::toString","(SubscriptionState)","5","1","41","41","0","4","1.0","1","0","0","No"
"1","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java::isHubSubscriber","(ByteString)","3","1","43","42","0","2","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java::handle","(boolean, Object)","19","5","126","115","0","6","1.0","2","0","1","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java::runPhase","(String, int)","12","2","130","117","0","6","1.0","2","0","2","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java::run","()","15","1","124","116","0","6","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java::handle","(boolean, Object)","19","5","126","115","0","6","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java::doOps","(int)","35","2","153","128","0","11","1.0","3","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java::writeComplete","(int, long, long, InetSocketAddress, Object)","5","1","113","108","0","1","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java::tearDown","()","6","1","109","106","0","3","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java::doOps","(int)","30","2","127","109","0","6","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java::addComplete","(int, LedgerHandle, long, Object)","4","1","103","97","0","1","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java::tearDown","()","4","1","101","96","0","1","1.0","3","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java::getPipeline","()","9","1","132","116","0","2","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java::messageReceived","(ChannelHandlerContext, MessageEvent)","24","2","148","124","0","12","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java::intern","(ByteString)","14","3","45","45","0","2","1.0","1","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::refreshDerivedAttributes","()","5","1","289","289","1","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::loadConf","(URL)","5","1","289","289","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::refreshMyRegionByteString","()","3","1","289","289","2","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::refreshMyServerAddress","()","9","1","289","289","2","4","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::refreshRegionList","()","8","2","289","289","2","4","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getMyRegionByteString","()","6","2","289","289","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getZkRegionPrefix","(StringBuilder)","3","1","289","289","0","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getZkTopicsPrefix","(StringBuilder)","3","1","289","289","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getZkTopicPath","(StringBuilder, ByteString)","3","1","289","289","0","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getZkHostsPrefix","(StringBuilder)","3","1","289","289","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getServerAddr","()","6","2","289","289","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getRegions","()","6","2","289","289","1","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getCertStream","()","10","5","289","289","0","5","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::validate","()","22","6","291","290","0","8","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java::uncaughtException","(Thread, Throwable)","5","1","33","32","0","3","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::operationFailed","(Object, PubSubException)","5","1","111","111","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::operationFinished","(Object, T)","5","1","111","111","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::run","()","5","1","111","111","1","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::popAndRunNext","(ByteString)","7","3","111","111","0","5","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::pushAndMaybeRun","(ByteString, Op)","14","3","111","111","0","5","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::peek","(ByteString)","3","1","111","111","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::operationFailed","(Object, PubSubException)","5","1","111","111","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::operationFinished","(Object, T)","5","1","111","111","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::run","()","5","1","111","111","1","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java::close","()","3","1","81","81","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java::send","(PubSubResponse, DeliveryCallback)","5","1","81","81","0","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java::operationComplete","(ChannelFuture)","16","3","81","81","0","5","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::enqueueWithoutFailure","(DeliveryManagerRequest)","5","2","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::startServingSubscription","(ByteString, ByteString, MessageSeqId, DeliveryEndPoint, MessageFilter, boolean)","8","1","563","562","0","2","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::stopServingSubscriber","(ByteString, ByteString)","7","2","561","561","0","2","1.0","1","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::stopServingSubscriber","(ActiveSubscriberState)","3","1","561","561","0","1","1.0","1","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::retryErroredSubscriberAfterDelay","(ActiveSubscriberState)","8","2","561","561","0","3","1.0","1","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::moveDeliveryPtrForward","(ActiveSubscriberState, long, long)","3","1","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::run","()","23","3","561","561","0","5","1.0","1","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::stop","()","3","1","561","561","1","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::retryErroredSubscribers","()","16","3","561","561","1","6","1.0","1","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::removeDeliveryPtr","(ActiveSubscriberState, Long, boolean, boolean)","27","8","567","566","0","5","1.0","3","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::getMinimumSeqId","(ByteString)","8","3","561","561","0","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::addDeliveryPtr","(ActiveSubscriberState, Long)","9","1","563","562","0","3","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::setNotConnected","()","4","1","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::deliverNextMessage","()","13","2","563","562","3","3","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::messageScanned","(Object, Message)","28","4","567","564","0","11","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::scanFailed","(Object, Exception)","8","2","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::scanFinished","(Object, ReasonForFinish)","3","1","561","561","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::sendingFinished","()","19","3","567","564","1","2","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::permanentErrorOnSend","()","3","1","561","561","0","1","1.0","1","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::transientErrorOnSend","()","3","1","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest","()","14","2","563","562","1","4","1.0","2","0","1","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest","()","16","1","569","565","1","3","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest","()","27","3","577","569","1","6","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest","()","3","1","561","561","1","0","1.0","1","0","1","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::newInstance","()","4","1","561","561","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::newInstance","()","4","1","561","561","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::setNotConnected","()","4","1","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::deliverNextMessage","()","13","2","563","562","3","3","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::messageScanned","(Object, Message)","28","4","567","564","0","11","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::scanFailed","(Object, Exception)","8","2","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::scanFinished","(Object, ReasonForFinish)","3","1","561","561","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::sendingFinished","()","19","3","567","564","1","2","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::permanentErrorOnSend","()","3","1","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::transientErrorOnSend","()","3","1","561","561","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest","()","14","2","563","562","1","4","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest","()","16","1","569","565","1","3","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest","()","27","3","577","569","1","6","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest","()","3","1","561","561","1","0","1.0","1","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::newInstance","()","4","1","561","561","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::newInstance","()","4","1","561","561","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java::handleRequest","(PubSubRequest, Channel)","19","2","94","79","0","10","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java::operationFailed","(Object, PubSubException)","4","1","74","69","0","3","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java::operationFinished","(Object, HedwigSocketAddress)","9","2","84","74","0","7","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::operationFailed","(Object, PubSubException)","3","1","64","64","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::operationFinished","(Object, T)","2","1","64","64","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::handleRequestAtOwner","(PubSubRequest, Channel)","14","2","66","65","0","8","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::operationFailed","(Object, PubSubException)","3","1","64","64","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::operationFinished","(Object, T)","2","1","64","64","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java::handleRequestAtOwner","(PubSubRequest, Channel)","26","2","90","79","0","14","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java::operationFailed","(Object, PubSubException)","4","1","78","73","0","3","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java::operationFinished","(Object, Long)","4","1","78","73","0","3","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java::channelDisconnected","(Channel)","11","2","153","153","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java::handleRequestAtOwner","(PubSubRequest, Channel)","76","4","167","160","0","22","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java::operationFailed","(Object, PubSubException)","5","1","155","154","0","4","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java::operationFinished","(Object, MessageSeqId)","40","3","163","158","0","16","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java::handleRequestAtOwner","(PubSubRequest, Channel)","27","2","72","72","0","11","1.0","1","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java::operationFailed","(Object, PubSubException)","4","1","72","72","0","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java::operationFinished","(Object, Void)","6","1","72","72","0","4","1.0","1","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiatePersistenceManager","(TopicManager)","30","3","368","367","0","7","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiateSubscriptionManager","(TopicManager, PersistenceManager)","8","2","366","365","0","1","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiateRegionManager","(PersistenceManager, ScheduledExecutorService)","3","1","366","366","0","0","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiateZookeeperClient","()","21","4","380","377","0","8","1.0","3","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::process","(WatchedEvent)","6","2","375","373","0","3","1.0","3","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiateTopicManager","()","15","2","364","364","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::initializeNettyHandlers","(TopicManager, DeliveryManager, PersistenceManager, SubscriptionManager)","10","1","364","364","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::initializeNetty","(SslServerContextFactory, Map<OperationType,Handler>)","18","3","366","365","0","9","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::shutdown","()","42","6","374","370","1","6","1.0","3","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::uncaughtException","(Thread, Throwable)","4","1","364","364","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::run","()","36","2","364","364","0","14","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::errorMsgAndExit","(String, Throwable, int)","5","1","364","364","0","3","1.0","1","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java::getPipeline","()","20","2","78","77","0","4","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::exceptionCaught","(ChannelHandlerContext, ExceptionEvent)","26","5","158","158","0","8","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::channelOpen","(ChannelHandlerContext, ChannelStateEvent)","9","2","158","158","0","2","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::channelConnected","(ChannelHandlerContext, ChannelStateEvent)","17","4","158","158","0","10","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::operationComplete","(ChannelFuture)","10","3","158","158","0","6","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::channelDisconnected","(ChannelHandlerContext, ChannelStateEvent)","7","1","158","158","0","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::sendErrorResponseToMalformedRequest","(Channel, long, String)","8","2","158","158","0","5","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::messageReceived","(ChannelHandlerContext, MessageEvent)","22","3","160","159","0","9","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::runInternal","()","12","2","736","736","0","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::read","(InMemoryLedgerRange, long, long)","91","10","780","758","0","24","1.0","2","0","2","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeOpenComplete","(int, LedgerHandle, Object)","13","2","766","751","0","5","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeReadComplete","(int, LedgerHandle, Enumeration<LedgerEntry>, Object)","52","7","744","740","0","20","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::startReadingFrom","(long)","21","3","738","737","0","6","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::scanMessages","(RangeScanRequest)","4","1","736","736","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::deliveredUntil","(ByteString, Long)","3","1","736","736","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::consumedUntil","(ByteString, Long)","25","3","736","736","0","5","1.0","1","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::getCurrentSeqIdForTopic","(ByteString)","9","2","736","736","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::getSeqIdAfterSkipping","(ByteString, long, int)","3","1","736","736","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::runInternal","()","53","5","790","763","0","19","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeAddComplete","(int, LedgerHandle, long, Object)","26","3","788","762","0","6","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::persistMessage","(PersistRequest)","3","1","736","736","0","1","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::scanSingleMessage","(ScanRequest)","3","1","736","736","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeCloseComplete","(int, LedgerHandle, Object)","3","1","736","736","0","0","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::ledgersPath","(ByteString)","3","1","736","736","0","3","1.0","1","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::run","()","48","5","768","752","0","13","1.0","2","0","0","Yes"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeProcessResult","(int, String, Object, byte[], Stat)","35","4","768","752","0","9","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeProcessResult","(int, String, Object, String)","13","2","766","751","0","5","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::processTopicLedgersNodeData","(byte[], int)","46","4","742","739","0","15","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::recoverLastTopicLedgerAndOpenNewOne","(long, int, TopicInfo)","71","6","802","769","0","24","1.0","2","0","4","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeOpenComplete","(int, LedgerHandle, Object)","64","6","802","769","0","23","1.0","2","0","4","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeReadComplete","(int, LedgerHandle, Enumeration<LedgerEntry>, Object)","34","4","800","768","0","20","1.0","2","0","2","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::openNewTopicLedger","(int, TopicInfo)","44","4","804","770","0","21","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeCreateComplete","(int, LedgerHandle, Object)","37","4","800","768","0","18","1.0","2","0","1","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::writeTopicLedgersNode","(ByteString, byte[], int, TopicInfo)","20","2","738","737","0","8","1.0","2","0","0","No"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeProcessResult","(int, String, Object, Stat)","13","2","738","737","0","6","1.0","2","0","0","No"
