"Index","MethodName","MethodSignature","LOC","CyclomaticComplexity","Churn","LocAdded","fan-in","fan-out","NewcomerRisk","Auth","WeekendCommit","nSmell","isBuggy"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java::assertSingleColumn","(Column[], String)","5","2","608","608","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java::recordEager","(ClassMapping, List, FieldMapping)","22","5","608","608","0","7","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java::recordIncluded","(ClassMapping, List, FieldMapping)","15","4","608","608","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java::map","(Column)","3","1","608","608","0","0","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java::map","(Column)","4","2","608","608","0","1","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java::set","(Column, Object)","5","2","608","608","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java::installStrategy","(ClassMapping)","18","3","135","135","0","10","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java::installStrategy","(FieldMapping)","21","3","135","135","0","12","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java::installStrategy","(Version)","18","3","135","135","0","9","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java::installStrategy","(Discriminator)","22","3","135","135","0","12","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java::isCustomStrategy","(Strategy)","3","1","135","135","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getStrategyInstaller","()","5","2","2053","2053","1","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::setPackageName","(String)","5","3","2053","2053","0","1","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::setCustomizer","(ReverseCustomizer)","5","2","2053","2053","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getRepository","()","11","2","2059","2056","3","6","1.0","2","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getSchemaGroup","()","13","2","2053","2053","2","4","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::run","()","121","37","2053","2053","0","46","1.0","1","0","18","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::mapTable","(Table, int)","11","3","2053","2053","0","2","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::isBuiltinIdentity","(ClassMapping)","21","3","2053","2053","0","2","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::setColumnJavaType","(ValueMapping)","5","2","2053","2053","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::setForeignKeyJavaType","(ForeignKey)","9","4","2053","2053","0","4","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::recordCode","()","4","1","2053","2053","1","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::recordCode","(Map)","35","8","2053","2053","0","16","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::recordMetaData","(boolean)","4","1","2053","2053","1","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::recordMetaData","(boolean, Map)","22","5","2053","2053","0","10","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::newApplicationIdTool","(ClassMapping)","15","5","2053","2053","0","7","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getClassMapping","(Table)","3","1","2053","2053","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::newClassMapping","(Class, Table)","13","3","2053","2053","0","9","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::setObjectIdType","(ClassMapping)","7","2","2053","2053","0","4","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::generateClass","(String, Class)","12","2","2053","2053","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::isUnique","(ForeignKey)","14","8","2053","2053","0","7","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getUniqueForeignKey","(Table)","17","7","2053","2053","0","5","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::addJoinConstraints","(FieldMapping)","12","4","2053","2053","0","6","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::addConstraints","(ValueMapping)","10","4","2053","2053","0","6","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::findIndex","(Column[])","11","5","2053","2053","0","3","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::findUnique","(Column[])","11","5","2053","2053","0","3","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::isBaseTable","(Table)","10","4","2053","2053","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getSecondaryType","(Table, boolean)","22","13","2053","2053","0","6","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::mapBaseClass","(Table)","22","8","2053","2053","0","9","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::mapSubclasses","(Set)","37","9","2053","2053","0","18","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::mapAssociationTable","(Table)","50","10","2053","2053","0","17","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::mapSecondaryTable","(Table, boolean)","11","5","2053","2053","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::mapColumns","(ClassMapping, Table, ForeignKey, boolean)","23","12","2053","2053","0","10","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::isForeignKeyColumn","(Column)","7","3","2053","2053","0","3","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::mapForeignKey","(ClassMapping, ForeignKey, ForeignKey, boolean)","47","11","2053","2053","0","18","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::mapColumn","(ClassMapping, Column, ForeignKey, boolean)","32","10","2053","2053","0","19","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::newClassMapping","(Table, Class)","8","3","2053","2053","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::newFieldMapping","(String, Class, Column, ForeignKey, ClassMapping)","21","7","2053","2053","0","8","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getClassName","(Table)","29","10","2053","2053","0","11","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getFieldName","(String, ClassMapping)","16","4","2053","2053","0","10","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getRelationName","(Class, boolean, ForeignKey, boolean, ClassMapping)","22","8","2053","2053","0","8","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::allUpperCase","(String)","8","4","2053","2053","0","4","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::replaceInvalidCharacters","(String)","25","11","2053","2053","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getUniqueName","(String, ClassMapping)","19","7","2053","2053","0","9","1.0","1","0","3","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getFieldType","(Column, boolean)","87","28","2053","2053","0","22","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::clone","()","20","1","2053","2053","0","32","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::run","(JDBCConfiguration, String[], Options)","105","14","2053","2053","0","28","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::run","(JDBCConfiguration, String[], Flags, ClassLoader)","50","3","2053","2053","0","28","1.0","1","0","6","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::installStrategy","(ClassMapping)","3","1","2053","2053","0","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::installStrategy","(FieldMapping)","3","1","2053","2053","0","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::installStrategy","(Version)","12","3","2053","2053","0","4","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::installStrategy","(Discriminator)","16","4","2053","2053","0","6","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::hasSubclasses","(ClassMapping)","7","3","2053","2053","0","3","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::closeClassBrace","(CodeFormat)","9","2","2053","2053","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getImportPackages","()","6","2","2053","2053","1","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getInitialValue","(FieldMetaData)","5","2","2053","2053","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getDeclaration","(FieldMetaData)","5","2","2053","2053","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getFieldCode","(FieldMetaData)","5","2","2053","2053","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::installStrategy","(ClassMapping)","3","1","2053","2053","0","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::installStrategy","(FieldMapping)","3","1","2053","2053","0","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::installStrategy","(Version)","12","3","2053","2053","0","4","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::installStrategy","(Discriminator)","16","4","2053","2053","0","6","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::hasSubclasses","(ClassMapping)","7","3","2053","2053","0","3","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::closeClassBrace","(CodeFormat)","9","2","2053","2053","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getImportPackages","()","6","2","2053","2053","1","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getInitialValue","(FieldMetaData)","5","2","2053","2053","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getDeclaration","(FieldMetaData)","5","2","2053","2053","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java::getFieldCode","(FieldMetaData)","5","2","2053","2053","0","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java::installStrategy","(ClassMapping)","9","3","93","93","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java::installStrategy","(FieldMapping)","24","8","93","93","0","14","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java::installStrategy","(Version)","6","2","93","93","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java::installStrategy","(Discriminator)","6","2","93","93","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/SequenceMapping.java::newPluginValue","(String)","3","1","149","149","0","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/SequenceMapping.java::addStandardProperties","(StringBuffer)","7","1","149","149","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getColumns","()","9","4","536","536","1","3","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::setColumns","(Column[])","5","2","536","536","0","0","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getColumnIO","()","5","5","536","536","1","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getForeignKey","()","5","3","536","536","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::setForeignKey","(ForeignKey)","5","2","536","536","0","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getForeignKey","(ClassMapping)","30","11","536","536","0","9","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::newForwardForeignKey","(ClassMapping)","43","9","536","536","0","14","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getEquivalentColumn","(Column, ClassMapping, String)","15","3","536","536","0","5","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getEquivalentColumn","(String, ClassMapping, boolean)","27","8","536","536","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::newInverseForeignKey","(ClassMapping)","12","4","536","536","0","7","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getJoinDirection","()","5","3","536","536","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::setForeignKey","(Row, OpenJPAStateManager)","17","9","536","536","0","7","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::whereForeignKey","(Row, OpenJPAStateManager)","11","4","536","536","0","4","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getIndependentTypeMappings","()","13","5","536","536","0","3","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getSelectSubclasses","()","20","11","536","536","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::getUseClassCriteria","()","5","3","536","536","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::refSchemaComponents","()","12","4","536","536","0","4","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::mapConstraints","(String, boolean)","4","1","536","536","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::clearMapping","()","10","1","536","536","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::syncMappingInfo","()","10","3","536","536","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::copyMappingInfo","(ValueMapping)","14","5","536","536","0","9","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::resolve","(int)","13","7","536","536","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::resolveMapping","()","19","5","540","537","1","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::initializeMapping","()","26","10","536","536","1","8","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java::newIO","()","5","2","536","536","1","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::canIndicateNull","()","3","1","318","318","1","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::getTypeJoin","(ValueMapping, String, boolean, boolean)","23","2","318","318","0","10","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::get","(Table, Table, boolean)","4","1","318","318","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::populate","(Table, Table, Column, Object, boolean, int, int)","6","1","318","318","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::getInverseTypeJoin","(ValueMapping, String, boolean)","22","3","318","318","0","10","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::get","(Table, Table, boolean)","4","1","318","318","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::populate","(Table, Table, Column, Object, boolean, int, int)","6","1","318","318","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::getColumns","(ValueMapping, String, Column[], Table, boolean)","7","1","318","318","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::orderColumnsByTargetField","(ValueMapping, Column[], boolean)","25","8","318","318","0","7","1.0","1","0","3","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::findTargetField","(Column[], String)","6","3","318","318","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::getUnique","(ValueMapping, String, boolean)","9","2","318","318","0","6","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::getIndex","(ValueMapping, String, boolean)","9","2","318","318","0","6","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::getNullIndicatorColumn","(ValueMapping, String, Table, boolean)","46","19","318","318","0","18","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::syncWith","(ValueMapping)","35","10","318","318","0","25","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::clear","(boolean)","7","2","318","318","1","1","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java::copy","(MappingInfo)","11","4","318","318","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::setStrategy","(VersionStrategy, Boolean)","16","3","365","365","0","3","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::setColumns","(Column[])","5","2","365","365","0","0","1.0","1","0","2","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::refSchemaComponents","()","4","2","365","365","0","1","1.0","1","0","1","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::clearMapping","()","7","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::syncMappingInfo","()","21","4","365","365","0","14","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::setResolve","(int, boolean)","8","3","365","365","0","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::resolve","(int)","11","6","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::resolveMapping","()","24","7","365","365","1","16","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::map","(boolean)","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::initialize","()","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::insert","(OpenJPAStateManager, JDBCStore, RowManager)","4","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::update","(OpenJPAStateManager, JDBCStore, RowManager)","4","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::delete","(OpenJPAStateManager, JDBCStore, RowManager)","4","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::isCustomInsert","(OpenJPAStateManager, JDBCStore)","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::isCustomUpdate","(OpenJPAStateManager, JDBCStore)","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::isCustomDelete","(OpenJPAStateManager, JDBCStore)","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::customInsert","(OpenJPAStateManager, JDBCStore)","4","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::customUpdate","(OpenJPAStateManager, JDBCStore)","4","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::customDelete","(OpenJPAStateManager, JDBCStore)","4","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::setVersion","(Version)","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::select","(Select, ClassMapping)","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::load","(OpenJPAStateManager, JDBCStore, Result)","4","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::afterLoad","(OpenJPAStateManager, JDBCStore)","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::checkVersion","(OpenJPAStateManager, JDBCStore, boolean)","5","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::compareVersion","(Object, Object)","3","1","365","365","0","2","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java::assertStrategy","()","5","2","365","365","17","0","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionMappingInfo.java::getColumns","(Version, Column[], boolean)","7","1","90","90","0","6","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionMappingInfo.java::getIndex","(Version, Column[], boolean)","7","2","90","90","0","5","1.0","1","0","0","No"
"1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionMappingInfo.java::syncWith","(Version)","24","7","90","90","0","14","1.0","1","0","0","No"
